title,url,stars,name,reviewUrl,text
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan di ruang yoseph sangat ramah dan cekatan,semoga RSBM semakin sukses kedepannya,dan menjadi Rumah Sakit yg selalu dicintai warga solo dan sekitarnya🙏🏻🙏🏻"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Trimakasih saya bpk Jumadi  sudah di rawat di ruang Yosep dengan baik dan ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Trimaksih atas pelayanan di ruang yosep perawat dan dokter ramah dan baik yg sudah merawat suami saya bpk Kali, trimakasih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Trimakasih atas perawatan ibu saya ibu Sudarmi ,sdhdibrawat dengan baik di ruang Yosep"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Perawatan di ruang yosep baik pelayanan cepat,trimakasih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Perawatan di ruang Yosep perawatnya dan dokter,petugas yang lain baik dan ramah,trimakasih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Trimakasih atas perawatan saat ini di ruang Yosep ,baik baik dokter dan perawat"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Saya saat ini di rawat di ruang yosep..perawat,dokter dan petugas yang lain juga baik dan ramah,trimakasih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Trimakasih atas perawatan di ruang yosep..baik dan ramah semua petugas
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Perawatan nya baik
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Good Job
Theresia 112A"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Anak saya dirawat di ruang Theresia oleh dr Pudjiastuti SPA, penjelasan dari dokter sangat jelas, perawatnya ramah2, ruangan bersih dan nyaman, terimakasih RS Brayat Minulya"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Terimakasih dokter.Suwardi, dan perawat  Poli,IBS,dan perawat di Ruang Theresia yg sudah baik dan sabar dalam  merawat anak saya Evano Gibran Radika,semoga selalu di beri kesahatan dan keberkahan dalam pelayanan,Sukses dan maju terus RS.Brayat Minulya"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanan baik bagus sekali
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanan baik dan sangat ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan cepat,perhatian dan santun"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanan sangat puas.
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Anak sy dirawat bbrp hari lalu krn demam ,trombosit turun. Dari awal datang sampe pulang tidak ada kendala sama sekali dan pelayanan ke pasien jg baik meskipun kami memakai bpjs.  Sip lah."
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"pelayanan dirumah sakit Brayat minulya ruang Theresia kelas 3 no 112 sangat baik perawatnya ramah ramah ,jaya terus Brayat minulya"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Ramah baik memuaskan theresia kamar 104
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan di Ruang Theresia bagus, perawat sopan, santun dan ramah"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,pelayanan di ruang teresia sangat baik
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"pelayanan di ruang yosep sangat bagus, perawat juga baik semuaa🥰"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan Bagus, Mudah, Dirawat di ruang Theresia, Suster Ramah dan Ruangan nyaman BerAC."
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Anak saya di rawat si ruang Theresia ra brayat minulya pelayanan sangat baik dan bagus suster yang merawat juga baik dan ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"dirawat di. ruang theresia, pelayanan oke. terimakasih tim dokter dan perawat rsbm"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Ruang Theresia 101-A

Pelayanan dan fasilitas di kamar ini sudah lengkap dan sangat membantu pasien dalam perawatan kesehatan sehari-hari. Perawat-perawatnya pun ramah bangett tidak ada yang judes,dll. Terimakasih untuk RS.Brayat Minulya, Surakarta ! 💞"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"terimakasih untuk pelayan dari pihak rumah sakit brayat surakarta baik itu dari perawat dokter maupun cleaningservisnya
semoga tetap amanah untuk memberikan hal terbaik untuk semua pasiennya
semoga karyawan karyawati rmh sakit brayat sehat selalu, aamiin"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Dirawat di ruang theresia kamar bagus bersih nyaman pelayanan memuaskan
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"perawatan di Ruang Theresia semua baik,perawat baik semua pelayanan baik"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Anak saya dirawat diruang Theresia Atas nama an. Krisna, pelayanan bagus perawat ramah da tanggap"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,1,,,"Sudah langganan dari kecil di RS brayat minulya, memang ga sekali dua kali menemui pegawai Rs ini judes jutek memperlakukan pasien seenaknya
Tapi yg paling parah
Hari ini tgl 25 juni jam 19.00
Suster MARIA yang membantu dokter R.Andi (Syaraf)
Sangat"" JUDES AROGAN TIDAK SOPAN SAMA SEKALI
Minta tolong diperbaiki atitudenya!!!!"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Terima kasih untuk pelayanan doa yg diberikan bagi keluarga kami yang sakit dan harus di rawat inap di ruang Yosef.
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,1,,,"Honestly, as patients feel upset cause of how the hospitality felt so wrong from the timetables, how the locket staff didn't do their job as they should be... Such a waste of patience and time."
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Anak saya di rawat d ruang threresia pelayanan perawatnya sangat2 bagus, ramah, dan sayang kepada anak2 ...terima kasih suster2 yg baik hati, semoga di ganti pahala yg banyak ya"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"pelayanan perawat baik ,sabar,siaga, di rawat di theresia"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Dirawat Theresia Kamar 12D
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Terima kasih atas pelayanan kesehatan terhadap anak kami di ruang Theresia 107
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,4,,,Ruangan theresia Pelayanannya bagus ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan sangat memuaska, perawat nya ramah di ruangan  theresia"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,3,,,"Dulu pelayanannya bagus, tp makin kesini kok berkurang ya kualitas pelayananannya. Ada salah 1 perawat cewek lantai 3 yg bicaranya nylekit, klo perawat lain baik² ya cuman 1 itu yg kurang bagus. Tolong diperbaiki agar pasien tidak takut 🙏🏻"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Baik. Ramah.santun.  terimakasih banyak suster doter .semua baik
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Sangat puas atas pelayanan di Brayat. Walapun bapak kami ada di ruang transit kelas 3, tapi pelayanan disini sangat memuaskan. Kamarnya juga sangat bersih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,RS. Brayat Minulya
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan baguss sekali
Ruang teresia nomer 109"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Meskipun menggunakan JKN pelayanan cukup baik....RS serasa drmh karna suasana like home.
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanan Bagus dan Ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Baik sekali
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanaan sangat memuaskan ,dokter sma perawat pun ramah ...saya menginap di ruang theresia kamar 112a"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan bagus .memuaskan.sopan. meskipun saya pasien Bpjs kis .anak saya dirawat di ruang Theresia kelas III. Saat itu kelas 3 penuh..tp tetap dirawat ,ditransitkan dulu di kelas 2.ada yg pulang br pindah."
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Untuk Penyerahan Resep tolong memakai MIC biar dengar pasiennya.  Itu saja.  Yg lain pelayann suster n dokter baik2 semua.
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanannya bagus.. apalagi perawatnya di bangsal Teresia ramah2 bgt.. Terimakasih atas pelayanannya RS Brayat
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan bagus, perawat sigap dan informatif"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Cucu saya dirawat di Theresia ... dokter baik ramah ...pelayanan bagus... perawat ramah2..ruangan lumayan nyaman
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Anak saya dirawat di ruang Teresia dokternya teliti, baik, perawtnya cepat, BPJS lancar"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Farmasi pelayanan lama dan administrasi lama
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Anak dirawat di ruang Theresia 👍
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Penanganannya cpat & makanannya enak , perawat & dokternya ramah"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"perawatan di ruang theresia memuaskan dan jelas , terimakasih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Saya di rawat di ruang Maria ruang 314 B, pengalaman opname pelayanan bagus, dari tempat bersih, dari dokternya ramah dan komunikatif, perawatnya ramah dan bisa diajak bercanda, fast respon, terimakasih yaa pelayanannya. 🙏"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,4,,,Pelayanannya sangat bagus dan memuaskan anak saya d rawat di ruang theresia no 103 b
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan memuaskan, cepat tanggal, ramah... Sangat puas di rawat di bangsal Theresia.."
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanan sangat bagus dan cepat
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Dari ruangan terisi nomer 101B.sangat bagus perawatya sangat ambel sama pasienya.apa lagi dokternya selalu beri semangat kepada pasien biar cepat pulang.
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,1,,,Rumah sakit dengan pelayanan buruk perawat menyepelekan pasien banget sama dokter igd gak banget
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Dari ruang theresia 112b pelayanan cepat, susternya juga sabar menghadapi tangisan anak tiap kali disuntik"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Trimakasih anak saya sudah dirawat di Ruang Thersia
pelayanan  baik,perawat ramah, kamar bersih"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Ruang theresia no 102B pelayanan nya bagus ramah ramah perawatnya
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Perawan di ruang teresia sangat memuaskan,susternya pun ramah2..."
